,0,1,2,3,4,5,6,7,8,9,10,11
4830,Monat_8,Stunde_1,Wochentag_4,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_2,Fahrrad_1,StrassenZustand_0,,,
4831,Monat_7,Stunde_18,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4832,Monat_8,Stunde_14,Wochentag_7,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4833,Monat_7,Stunde_14,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,GueterKFZ_1,StrassenZustand_0,,
4834,Monat_8,Stunde_11,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4835,Monat_8,Stunde_15,Wochentag_4,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4836,Monat_8,Stunde_10,Wochentag_6,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4837,Monat_8,Stunde_12,Wochentag_7,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4838,Monat_8,Stunde_11,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4839,Monat_7,Stunde_12,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4840,Monat_8,Stunde_10,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4841,Monat_8,Stunde_10,Wochentag_4,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4842,Monat_8,Stunde_9,Wochentag_6,Unfallaktegorie_2,UnfallArt_6,UnfallTyp_7,Lichverhaeltniss_0,Fuss_1,Sonstiges_1,StrassenZustand_0,,
4843,Monat_8,Stunde_10,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4844,Monat_7,Stunde_12,Wochentag_2,Unfallaktegorie_3,UnfallArt_4,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4845,Monat_8,Stunde_7,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,GueterKFZ_1,StrassenZustand_0,,
4846,Monat_8,Stunde_9,Wochentag_4,Unfallaktegorie_1,UnfallArt_3,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,GueterKFZ_1,StrassenZustand_0,,
4847,Monat_7,Stunde_11,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4848,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4849,Monat_7,Stunde_11,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4850,Monat_8,Stunde_13,Wochentag_6,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,KraftRad_1,StrassenZustand_0,,,
4851,Monat_8,Stunde_21,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_2,Lichverhaeltniss_1,Fahrrad_1,PKW_1,StrassenZustand_0,,
4852,Monat_8,Stunde_8,Wochentag_6,Unfallaktegorie_2,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4853,Monat_7,Stunde_10,Wochentag_2,Unfallaktegorie_2,UnfallArt_6,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4854,Monat_8,Stunde_8,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4855,Monat_7,Stunde_11,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4856,Monat_8,Stunde_20,Wochentag_6,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4857,Monat_8,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4858,Monat_8,Stunde_6,Wochentag_6,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4859,Monat_7,Stunde_10,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4860,Monat_8,Stunde_5,Wochentag_6,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_1,Fahrrad_1,PKW_1,StrassenZustand_0,,
4861,Monat_8,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4862,Monat_8,Stunde_23,Wochentag_6,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
4863,Monat_7,Stunde_9,Wochentag_2,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_2,Lichverhaeltniss_0,Sonstiges_1,StrassenZustand_0,,,
4864,Monat_7,Stunde_9,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4865,Monat_8,Stunde_13,Wochentag_6,Unfallaktegorie_1,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4866,Monat_8,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4867,Monat_8,Stunde_20,Wochentag_5,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4868,Monat_7,Stunde_13,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4869,Monat_8,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4870,Monat_7,Stunde_23,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
4871,Monat_8,Stunde_6,Wochentag_5,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4872,Monat_8,Stunde_18,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4873,Monat_8,Stunde_16,Wochentag_5,Unfallaktegorie_2,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4874,Monat_7,Stunde_22,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
4875,Monat_8,Stunde_9,Wochentag_7,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4876,Monat_7,Stunde_21,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4877,Monat_8,Stunde_19,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4878,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4879,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4880,Monat_8,Stunde_10,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,KraftRad_1,StrassenZustand_0,,
4881,Monat_7,Stunde_20,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4882,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,KraftRad_1,Sonstiges_1,StrassenZustand_0,,
4883,Monat_8,Stunde_18,Wochentag_3,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4884,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4885,Monat_8,Stunde_18,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,KraftRad_1,StrassenZustand_0,,,
4886,Monat_7,Stunde_20,Wochentag_1,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_1,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4887,Monat_8,Stunde_10,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4888,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4889,Monat_7,Stunde_20,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4890,Monat_8,Stunde_12,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4891,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4892,Monat_8,Stunde_11,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4893,Monat_7,Stunde_19,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4894,Monat_8,Stunde_6,Wochentag_7,Unfallaktegorie_3,UnfallArt_8,UnfallTyp_1,Lichverhaeltniss_0,KraftRad_1,StrassenZustand_0,,,
4895,Monat_7,Stunde_19,Wochentag_1,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4896,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4897,Monat_7,Stunde_19,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4898,Monat_8,Stunde_11,Wochentag_5,Unfallaktegorie_2,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4899,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4900,Monat_8,Stunde_10,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4901,Monat_7,Stunde_17,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4902,Monat_7,Stunde_16,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4903,Monat_8,Stunde_10,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4904,Monat_8,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4905,Monat_8,Stunde_9,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4906,Monat_8,Stunde_16,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4907,Monat_7,Stunde_15,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4908,Monat_8,Stunde_16,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4909,Monat_8,Stunde_8,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4910,Monat_8,Stunde_16,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4911,Monat_8,Stunde_16,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4912,Monat_7,Stunde_14,Wochentag_1,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4913,Monat_8,Stunde_7,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4914,Monat_8,Stunde_16,Wochentag_3,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4915,Monat_8,Stunde_6,Wochentag_5,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4916,Monat_7,Stunde_13,Wochentag_1,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4917,Monat_7,Stunde_11,Wochentag_1,Unfallaktegorie_3,UnfallArt_4,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4918,Monat_8,Stunde_22,Wochentag_5,Unfallaktegorie_3,UnfallArt_4,UnfallTyp_6,Lichverhaeltniss_2,PKW_1,KraftRad_1,StrassenZustand_0,,
4919,Monat_8,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4920,Monat_7,Stunde_11,Wochentag_1,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4921,Monat_8,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4922,Monat_8,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4923,Monat_8,Stunde_21,Wochentag_5,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4924,Monat_8,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4925,Monat_7,Stunde_4,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_2,PKW_1,StrassenZustand_1,,,
4926,Monat_8,Stunde_14,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4927,Monat_7,Stunde_9,Wochentag_1,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4928,Monat_8,Stunde_20,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4929,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_2,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4930,Monat_7,Stunde_18,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4931,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4932,Monat_7,Stunde_16,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4933,Monat_8,Stunde_16,Wochentag_5,Unfallaktegorie_3,UnfallArt_4,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4934,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4935,Monat_8,Stunde_18,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,KraftRad_1,StrassenZustand_0,
4936,Monat_7,Stunde_15,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4937,Monat_8,Stunde_16,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4938,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4939,Monat_7,Stunde_15,Wochentag_7,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,KraftRad_1,StrassenZustand_0,,
4940,Monat_8,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4941,Monat_7,Stunde_15,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4942,Monat_8,Stunde_16,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4943,Monat_8,Stunde_12,Wochentag_3,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4944,Monat_8,Stunde_15,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4945,Monat_7,Stunde_17,Wochentag_7,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4946,Monat_7,Stunde_13,Wochentag_7,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4947,Monat_8,Stunde_15,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,GueterKFZ_1,StrassenZustand_0,
4948,Monat_8,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4949,Monat_7,Stunde_10,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4950,Monat_8,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4951,Monat_8,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4952,Monat_7,Stunde_10,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
4953,Monat_7,Stunde_9,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
4954,Monat_8,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4955,Monat_8,Stunde_10,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4956,Monat_8,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4957,Monat_7,Stunde_7,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4958,Monat_8,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4959,Monat_8,Stunde_9,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4960,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,GueterKFZ_1,StrassenZustand_0,,
4961,Monat_7,Stunde_17,Wochentag_7,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
4962,Monat_8,Stunde_9,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4963,Monat_7,Stunde_1,Wochentag_7,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
4964,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fuss_1,KraftRad_1,StrassenZustand_0,,
4965,Monat_8,Stunde_8,Wochentag_3,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
4966,Monat_8,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
4967,Monat_7,Stunde_1,Wochentag_7,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_2,KraftRad_1,StrassenZustand_0,,,
4968,Monat_8,Stunde_9,Wochentag_5,Unfallaktegorie_2,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fuss_1,KraftRad_1,StrassenZustand_0,,
4969,Monat_8,Stunde_0,Wochentag_6,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
4970,Monat_8,Stunde_15,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4971,Monat_8,Stunde_15,Wochentag_5,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4972,Monat_8,Stunde_17,Wochentag_1,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4973,Monat_8,Stunde_8,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4974,Monat_8,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4975,Monat_8,Stunde_15,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
4976,Monat_8,Stunde_8,Wochentag_5,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4977,Monat_8,Stunde_19,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
4978,Monat_8,Stunde_8,Wochentag_5,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
4979,Monat_8,Stunde_15,Wochentag_7,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
